interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
2320,87,0,3,0,68,16,0,733,48,0,743,0
2321,4,0,3,1,0,0,0,731,50,0,741,0
2322,3,0,2,1,0,0,0,731,50,0,741,0
2323,3,0,3,0,0,0,0,731,52,2,741,0
2324,4,1,2,1,0,0,0,731,52,0,741,0
2325,3,0,2,1,0,0,0,730,53,0,739,0
2326,5,0,3,2,0,0,0,729,54,0,739,0
2327,3,0,3,0,0,0,0,729,54,0,739,0
2328,3,0,2,1,0,0,0,729,54,0,739,0
2329,4,1,3,0,0,0,0,734,55,6,743,0
2330,9,0,6,3,0,0,0,734,55,0,743,0
2331,6,1,4,1,0,0,0,733,58,2,743,0
2332,3,0,2,1,0,0,0,733,58,0,743,0
2333,4,0,3,1,0,0,0,731,60,0,741,0
2334,3,0,2,1,0,0,0,731,60,0,741,0
2335,3,0,2,1,0,0,0,731,60,0,741,0
2336,3,0,2,1,0,0,1,731,60,0,741,0
2337,3,0,3,0,0,0,0,731,60,0,741,0
2338,3,0,2,1,0,0,1,731,60,0,741,0
2339,3,0,2,1,0,0,1,731,62,2,741,0
2340,4,1,2,1,0,0,0,733,62,2,743,0
2341,4,0,3,1,0,0,1,733,62,0,743,0
2342,4,0,4,0,0,0,0,733,62,0,743,0
2343,3,0,2,1,0,0,1,733,62,0,743,0
2344,3,0,2,1,0,0,1,733,62,0,742,0
2345,4,0,3,1,0,0,0,731,64,0,742,0
2346,3,0,3,0,0,0,0,731,64,0,741,0
2347,3,0,2,1,0,0,1,731,66,2,741,0
2348,3,0,2,1,0,0,0,731,66,0,739,0
2349,3,0,2,1,0,0,0,730,67,0,739,0
2350,4,0,3,1,0,0,0,730,67,0,739,0
2351,3,0,3,0,0,0,0,729,68,0,739,0
2352,3,0,3,0,0,0,0,729,68,0,739,0
2353,3,0,2,1,0,0,1,729,69,1,739,0
2354,3,0,2,1,0,0,0,729,69,0,739,0
2355,4,0,3,1,0,0,0,729,71,2,739,0
2356,5,0,4,1,0,0,0,729,71,0,739,0
2357,6,0,5,1,0,0,0,729,71,0,739,0
2358,4,1,2,1,0,0,0,731,71,2,741,0
2359,3,0,2,1,0,0,0,731,71,0,741,0
2360,55,0,2,1,34,18,0,731,48,0,741,0
2361,3,0,2,1,0,0,1,733,48,2,743,0
2362,3,1,2,0,0,0,0,733,48,0,743,0
2363,3,0,3,0,0,0,1,733,50,2,743,0
2364,3,0,2,1,0,0,0,735,50,4,745,0
2365,3,0,2,1,0,0,0,735,50,0,745,0
2366,3,0,2,1,0,0,0,735,50,0,745,0
2367,3,0,3,0,0,0,0,735,50,0,745,0
2368,3,0,3,0,0,0,0,735,50,0,745,0
2369,4,1,2,1,0,0,0,730,55,0,745,0
2370,3,0,2,1,0,0,0,727,58,0,735,0
2371,5,0,3,2,0,0,0,701,86,2,735,0
2372,5,0,2,3,0,0,0,671,116,0,669,0
2373,4,1,2,1,0,0,0,657,130,0,669,0
2374,12,0,3,9,0,0,0,637,150,0,637,0
2375,4,0,2,2,0,0,1,618,169,0,637,0
2376,4,1,2,1,0,0,0,605,182,0,599,0
2377,3,0,2,1,0,0,1,596,191,0,599,0
2378,8,0,4,4,0,0,0,577,210,0,577,0
2379,6,0,4,2,0,0,0,563,226,2,577,0
2380,3,0,2,1,0,0,1,555,234,0,551,0
2381,5,0,4,1,0,0,1,548,243,2,541,0
2382,5,0,4,1,0,0,0,541,250,0,541,0
2383,3,0,2,1,0,0,1,533,258,0,525,0
2384,4,1,2,1,0,0,0,527,266,2,525,0
2385,3,0,2,1,0,0,0,523,270,0,525,0
2386,3,0,2,1,0,0,0,521,272,0,521,0
2387,3,0,1,1,0,0,0,518,280,5,517,0
2388,4,0,2,2,0,0,0,507,291,0,517,0
2389,3,1,1,1,0,0,0,505,293,0,505,0
2390,3,1,1,1,0,0,0,505,293,0,505,0
2391,6,1,3,1,0,0,1,525,310,37,538,0
2392,22,5,5,12,0,0,0,940,715,837,1356,0
2393,6,1,4,1,0,0,0,939,720,4,1359,0
2394,6,0,5,1,0,0,1,939,720,0,1359,0
2395,11,0,9,2,0,0,0,951,726,18,1343,0
2396,13,1,8,4,0,0,1,980,769,74,1281,0
2397,9,2,3,4,0,0,0,1003,822,86,1147,0
2398,7,0,4,3,0,0,1,1003,828,6,1068,0
2399,7,1,3,3,0,0,0,998,837,4,1066,0
2400,413,0,5,2,378,28,0,991,498,0,1025,0
2401,6,1,3,2,0,0,98,985,506,2,986,0
2402,8,1,5,2,0,0,1,989,519,17,992,0
2403,7,1,4,2,0,0,1,991,529,12,989,0
2404,7,0,4,3,0,0,1,979,542,1,987,0
2405,8,1,5,2,0,0,2,972,553,4,977,0
2406,8,1,5,2,0,0,0,965,564,6,965,0
2407,7,2,3,2,0,0,0,966,571,8,963,0
2408,8,2,4,2,0,0,0,963,580,6,965,0
2409,8,1,5,2,0,0,0,965,588,10,960,0
2410,7,1,3,3,0,0,0,958,605,10,969,0
2411,8,1,5,2,0,0,1,962,608,7,971,0
2412,6,0,4,2,0,0,1,964,609,3,973,0
2413,5,1,3,1,0,0,0,968,610,5,974,0
2414,8,2,3,3,0,0,0,975,613,10,981,0
2415,6,1,3,2,0,0,0,984,617,13,993,0
2416,9,1,6,2,0,0,0,987,618,4,996,0
2417,6,1,4,1,0,0,1,990,619,4,999,0
2418,7,1,5,1,0,0,0,993,620,4,1000,0
2419,6,1,3,2,0,0,1,1004,625,16,1004,0
2420,7,1,3,3,0,0,0,1002,631,4,1007,0
2421,8,0,6,2,0,0,0,1003,631,1,1004,0
2422,6,1,3,2,0,0,0,997,639,2,999,0
2423,5,0,3,2,0,0,1,994,642,0,992,0
2424,7,1,4,2,0,0,0,993,647,4,996,0
2425,13,1,9,3,0,0,1,1000,650,10,1006,0
2426,9,1,6,2,0,0,0,1001,651,2,1007,0
2427,8,2,4,2,0,0,0,1005,656,9,1014,0
2428,6,1,3,2,0,0,0,1007,657,3,1013,0
2429,6,1,3,2,0,0,0,1014,665,15,1019,0
2430,13,1,8,4,0,0,0,1018,674,13,1027,0
2431,7,1,4,2,0,0,0,1016,680,4,1021,0
2432,6,1,3,2,0,0,0,1018,687,9,1025,0
2433,7,1,4,2,0,0,0,1018,693,6,1022,0
2434,8,2,3,3,0,0,1,1024,700,13,1030,0
2435,7,1,3,3,0,0,0,1031,705,12,1037,0
2436,9,1,4,4,0,0,0,1030,709,3,1035,0
2437,9,1,5,3,0,0,0,1034,715,10,1040,0
2438,7,1,3,3,0,0,0,1035,721,7,1041,0
2439,10,2,4,4,0,0,2,1037,724,5,1039,0
2440,130,1,3,2,107,17,1,1040,573,9,1046,0
2441,7,2,3,2,0,0,0,1048,577,12,1055,0
2442,6,1,3,2,0,0,0,1049,582,6,1056,0
2443,7,1,3,3,0,0,0,1056,590,15,1063,0
2444,6,0,4,2,0,0,1,1059,600,13,1067,0
2445,7,1,4,2,0,0,0,1073,611,26,1084,0
2446,11,1,6,4,0,0,0,1078,621,15,1095,0
2447,8,1,4,3,0,0,0,1089,631,21,1108,0
2448,9,1,5,3,0,0,0,1092,639,11,1114,0
2449,7,1,3,3,0,0,1,1094,647,10,1111,0
2450,9,2,4,3,0,0,0,1097,655,11,1114,0
2451,9,1,5,3,0,0,2,1108,666,22,1131,0
2452,10,2,3,5,0,0,0,1115,686,27,1135,0
2453,8,1,4,3,0,0,1,1124,697,20,1145,0
2454,8,1,4,3,0,0,0,1115,713,7,1139,0
2455,7,1,4,2,0,0,1,1120,720,12,1138,0
2456,8,1,4,3,0,0,1,1128,730,18,1140,0
2457,8,1,4,3,0,0,1,1130,743,15,1147,0
2458,7,1,3,3,0,0,1,1144,749,20,1164,0
2459,7,1,3,3,0,0,1,1152,756,15,1173,0
2460,9,1,3,5,0,0,0,1163,767,22,1187,0
2461,8,1,4,3,0,0,1,1170,771,11,1192,0
2462,8,1,4,3,0,0,0,1179,775,13,1199,0
2463,11,4,4,3,0,0,0,1190,782,18,1212,0
2464,11,1,7,3,0,0,1,1210,795,33,1237,0
2465,9,1,5,3,0,0,0,1219,800,14,1248,0
2466,10,3,4,3,0,0,0,1233,808,22,1266,0
2467,9,1,5,3,0,0,1,1250,814,23,1281,0
2468,9,1,4,4,0,0,0,1265,824,25,1286,0
2469,9,1,4,4,0,0,1,1280,840,31,1312,0
2470,8,1,4,3,0,0,1,1296,847,23,1321,0
2471,9,1,4,4,0,0,0,1302,857,16,1329,0
2472,9,1,4,4,0,0,0,1311,866,18,1339,0
2473,10,2,4,4,0,0,0,1323,874,20,1343,0
2474,10,2,4,4,0,0,0,1342,887,32,1365,0
2475,9,1,4,4,0,0,1,1349,894,14,1373,0
2476,11,1,4,6,0,0,1,1359,905,21,1383,0
2477,14,1,5,8,0,0,1,1366,911,13,1388,0
2478,10,1,5,4,0,0,0,1378,918,19,1395,0
2479,15,4,5,6,0,0,0,1396,933,33,1416,0
2480,176,1,12,7,134,22,1,1408,812,30,1437,0
2481,14,2,8,4,0,0,0,1425,830,35,1464,0
2482,13,2,6,5,0,0,0,1437,842,24,1481,0
2483,11,1,4,6,0,0,1,1453,850,24,1492,0
2484,11,1,5,5,0,0,1,1472,864,33,1514,0
2485,20,3,11,6,0,0,1,1487,876,27,1523,0
2486,14,3,7,4,0,0,1,1507,885,29,1544,0
2487,13,2,5,6,0,0,0,1535,900,43,1579,0
2488,13,2,5,6,0,0,0,1558,911,34,1601,0
2489,13,4,5,4,0,0,0,1578,924,33,1624,0
2490,17,1,10,6,0,0,1,1602,934,34,1650,0
2491,14,2,7,5,0,0,0,1625,946,35,1669,0
2492,12,2,5,5,0,0,1,1640,958,27,1679,0
2493,15,2,8,5,0,0,0,1646,981,29,1685,0
2494,22,2,8,12,0,0,0,1661,998,32,1703,0
2495,16,2,8,6,0,0,0,1666,1010,17,1702,0
2496,14,3,6,5,0,0,0,1677,1026,27,1711,0
2497,19,3,8,8,0,0,2,1685,1046,28,1716,0
2498,19,2,6,11,0,0,0,1696,1069,34,1731,0
2499,19,2,11,6,0,0,1,1714,1094,43,1762,0
2500,15,2,7,6,0,0,0,1730,1105,27,1777,0
2501,14,2,5,7,0,0,0,1749,1124,38,1796,0
2502,16,1,9,6,0,0,1,1768,1145,40,1822,0
2503,17,2,9,6,0,0,0,1797,1162,46,1847,0
2504,14,1,6,7,0,0,1,1816,1178,35,1875,0
2505,15,2,7,6,0,0,1,1832,1191,29,1887,0
2506,19,2,8,9,0,0,0,1848,1208,33,1904,0
2507,17,3,7,7,0,0,1,1871,1223,38,1924,0
2508,16,2,8,6,0,0,0,1895,1241,42,1952,0
2509,22,4,8,10,0,0,0,1930,1261,55,1992,0
2510,19,2,8,9,0,0,0,1956,1279,44,2020,0
2511,20,2,7,11,0,0,0,1977,1291,33,2038,0
2512,21,2,11,8,0,0,1,2004,1309,45,2066,0
2513,42,2,21,19,0,0,1,2032,1327,46,2094,0
2514,34,3,18,13,0,0,2,2067,1340,48,2124,0
2515,26,5,12,9,0,0,2,2090,1357,40,2149,0
2516,20,2,8,10,0,0,1,2107,1368,28,2159,0
2517,47,2,19,26,0,0,0,2138,1385,48,2185,0
2518,25,2,13,10,0,0,1,2170,1405,52,2222,0
2519,21,2,10,9,0,0,1,2203,1414,42,2251,0
2520,178,2,9,11,119,36,1,2237,1309,62,2301,0
2521,23,3,9,11,0,0,0,2262,1324,40,2324,0
2522,31,2,13,16,0,0,2,2297,1341,52,2360,0
2523,68,7,37,24,0,0,2,2326,1356,44,2395,0
2524,43,3,16,24,0,0,4,2360,1372,50,2419,0
2525,39,3,14,22,0,0,0,2400,1388,56,2460,0
2526,58,2,20,36,0,0,1,2424,1407,43,2480,0
2527,40,3,14,23,0,0,0,2442,1428,39,2506,0
2528,30,4,15,11,0,0,1,2471,1439,40,2530,0
2529,53,4,25,24,0,0,4,2511,1464,65,2579,0
2530,69,3,40,26,0,0,1,2548,1479,52,2612,0
2531,27,4,11,12,0,0,0,2589,1502,64,2661,0
2532,30,3,15,12,0,0,1,2620,1514,43,2693,0
2533,35,3,16,16,0,0,1,2650,1530,46,2714,0
2534,35,4,18,13,0,0,1,2692,1555,67,2764,0
2535,49,3,30,16,0,0,0,2736,1577,66,2809,0
2536,32,3,13,16,0,0,0,2775,1598,60,2857,0
2537,79,4,30,45,0,0,1,2799,1603,29,2870,0
2538,55,4,25,26,0,0,3,2840,1623,61,2906,0
2539,45,4,25,16,0,0,1,2887,1644,68,2952,0
2540,57,5,34,18,0,0,1,2927,1664,60,2991,0
2541,69,13,30,26,0,0,1,2951,1679,39,3022,0
2542,70,3,27,40,0,0,1,2981,1709,60,3051,0
2543,80,5,35,40,0,0,2,3007,1743,60,3082,0
2544,32,3,15,14,0,0,1,3045,1771,66,3124,0
2545,41,4,23,14,0,0,1,3070,1786,40,3147,0
2546,54,3,27,24,0,0,1,3098,1807,49,3172,0
2547,86,4,35,47,0,0,0,3129,1827,51,3202,0
2548,65,4,25,36,0,0,1,3176,1846,66,3243,0
2549,59,3,28,28,0,0,2,3220,1870,68,3298,0
2550,92,3,33,56,0,0,1,3250,1887,47,3328,0
2551,104,5,47,52,0,0,1,3292,1908,63,3371,0
2552,36,4,15,17,0,0,5,3346,1933,79,3431,0
2553,37,4,16,17,0,0,1,3390,1954,67,3472,0
2554,40,6,15,19,0,0,0,3425,1969,50,3505,0
2555,41,4,18,19,0,0,1,3473,1996,75,3561,0
2556,112,4,42,66,0,0,1,3516,2021,68,3609,0
2557,95,7,53,35,0,0,0,3550,2042,57,3637,0
2558,62,4,24,34,0,0,1,3584,2063,55,3675,0
2559,39,6,17,16,0,0,1,3616,2080,49,3697,0
2560,256,4,32,37,104,78,1,3668,2057,86,3756,0
2561,76,4,35,37,0,0,2,3718,2083,76,3812,0
2562,78,11,29,38,0,0,2,3757,2107,63,3854,0
2563,78,5,31,42,0,0,1,3811,2142,89,3927,0
2564,90,4,52,34,0,0,1,3854,2161,62,3957,0
2565,100,9,43,48,0,0,1,3897,2187,69,4001,0
2566,46,4,17,25,0,0,1,3932,2209,57,4034,0
2567,60,7,29,24,0,0,1,3985,2241,85,4084,0
2568,82,6,48,28,0,0,1,4030,2264,68,4131,0
2569,81,6,35,40,0,0,1,4071,2293,70,4169,0
2570,59,6,24,29,0,0,1,4123,2319,78,4225,0
2571,126,4,56,66,0,0,1,4164,2344,66,4259,0
2572,113,7,59,47,0,0,3,4218,2373,83,4319,0
2573,94,5,45,44,0,0,2,4268,2399,76,4373,0
2574,83,7,56,20,0,0,1,4328,2443,104,4451,0
2575,77,4,50,23,0,0,2,4366,2465,60,4487,0
2576,100,5,43,52,0,0,5,4401,2488,58,4516,0
2577,146,8,47,91,0,0,1,4462,2537,110,4600,0
2578,104,18,52,34,0,0,1,4514,2565,80,4634,0
2579,100,6,50,44,0,0,1,4557,2589,67,4678,0
2580,72,9,27,36,0,0,1,4596,2604,54,4704,0
2581,121,18,55,48,0,0,12,4655,2634,89,4746,0
2582,195,9,136,50,0,0,2,4708,2668,87,4805,0
2583,109,6,58,45,0,0,1,4763,2696,83,4864,0
2584,94,6,50,38,0,0,2,4818,2728,87,4938,0
2585,132,11,83,38,0,0,2,4862,2754,70,4979,0
2586,89,6,57,26,0,0,2,4895,2777,56,5002,0
2587,85,6,53,26,0,0,1,4929,2800,57,5031,0
2588,60,6,28,26,0,0,1,4982,2834,87,5086,0
2589,58,8,26,24,0,0,4,5017,2855,56,5116,0
2590,73,7,25,41,0,0,1,5062,2879,69,5164,0
2591,102,8,49,44,0,0,8,5114,2909,82,5223,0
2592,138,10,56,72,0,0,9,5174,2932,83,5272,0
2593,102,6,58,38,0,0,2,5233,2958,85,5336,0
2594,129,23,53,53,0,0,2,5280,2978,67,5379,0
2595,118,15,52,51,0,0,2,5324,3003,69,5416,0
2596,124,15,44,65,0,0,2,5372,3030,75,5467,0
2597,159,10,52,97,0,0,2,5433,3067,98,5538,0
2598,93,19,44,30,0,0,3,5480,3097,77,5595,0
2599,95,21,44,30,0,0,1,5529,3121,73,5643,0
2600,434,14,69,38,83,230,4,5591,3126,92,5707,0
2601,140,19,66,55,0,0,142,5638,3155,76,5746,0
2602,147,7,75,65,0,0,1,5702,3191,100,5815,0
2603,130,6,43,81,0,0,2,5767,3236,110,5892,0
2604,146,7,106,33,0,0,2,5844,3276,117,5960,0
2605,157,28,67,62,0,0,2,5932,3318,130,6054,0
2606,119,16,55,48,0,0,2,5980,3348,78,6090,0
2607,115,21,58,36,0,0,2,6046,3383,101,6152,0
2608,119,7,49,63,0,0,1,6102,3411,84,6215,0
2609,160,10,54,96,0,0,1,6151,3437,75,6252,0
2610,134,11,50,73,0,0,1,6220,3474,108,6321,0
2611,139,15,68,56,0,0,1,6285,3514,105,6386,0
2612,104,9,38,57,0,0,1,6333,3542,76,6436,0
2613,192,9,96,87,0,0,4,6388,3570,83,6498,0
2614,132,7,55,70,0,0,6,6445,3602,89,6548,0
2615,103,17,47,39,0,0,1,6496,3624,73,6576,0
2616,67,7,31,29,0,0,2,6546,3649,75,6623,0
2617,85,7,43,35,0,0,1,6596,3672,73,6662,0
2618,127,22,55,50,0,0,1,6660,3703,95,6738,0
2619,165,14,84,67,0,0,2,6718,3729,86,6798,0
2620,116,10,35,71,0,0,1,6786,3769,108,6889,0
2621,147,10,69,68,0,0,9,6835,3795,75,6940,0
2622,152,19,60,73,0,0,1,6863,3811,46,6952,0
2623,101,8,40,53,0,0,2,6872,3817,15,6890,0
2624,120,7,35,78,0,0,2,6887,3822,20,6648,0
2625,122,8,63,51,0,0,5,6890,3823,4,6474,0
2626,141,8,54,79,0,0,1,6893,3827,7,6456,0
2627,101,13,48,40,0,0,2,6898,3833,11,6448,0
2628,124,9,52,63,0,0,2,6908,3841,18,6389,0
2629,121,10,45,66,0,0,2,6913,3845,9,6394,0
2630,120,8,39,73,0,0,1,6916,3847,5,6394,0
2631,122,7,60,55,0,0,2,6902,3872,11,6401,0
2632,169,7,78,84,0,0,1,6492,4294,12,6409,0
2633,128,10,62,56,0,0,2,6499,4297,10,6406,0
2634,125,7,61,57,0,0,1,6508,4304,16,6411,0
2635,126,8,49,69,0,0,1,6502,4324,14,6417,0
2636,132,7,53,72,0,0,1,6474,4369,17,6429,0
2637,129,6,41,82,0,0,2,6443,4410,10,6430,0
2638,115,8,43,64,0,0,1,6453,4420,20,6444,0
2639,150,30,58,62,0,0,2,6462,4427,16,6447,0
2640,264,9,51,68,31,105,2,6474,3388,18,6454,0
2641,140,7,66,67,0,0,2,6477,3393,8,6451,0
2642,87,7,42,38,0,0,2,6484,3412,26,6464,0
2643,124,6,71,47,0,0,1,6479,3422,5,6461,0
2644,120,7,69,43,0,0,2,6488,3427,14,6467,0
2645,120,15,51,54,0,0,1,6494,3435,14,6476,0
2646,148,6,76,66,0,0,2,6509,3446,26,6488,0
2647,186,8,77,100,0,0,2,6522,3464,31,6505,0
2648,168,17,83,68,0,0,1,6533,3475,22,6525,0
2649,125,8,69,48,0,0,1,6545,3491,28,6543,0
2650,118,9,44,65,0,0,2,6563,3511,38,6564,0
2651,88,10,34,44,0,0,2,6574,3524,24,6566,0
2652,111,7,53,51,0,0,1,6595,3539,36,6592,0
2653,95,10,34,51,0,0,2,6601,3546,13,6596,0
2654,96,10,34,52,0,0,2,6607,3562,22,6604,0
2655,133,9,44,80,0,0,3,6615,3583,29,6624,0
2656,119,8,44,67,0,0,2,6627,3592,21,6627,0
2657,122,9,42,71,0,0,1,6633,3602,16,6638,0
2658,103,8,46,49,0,0,2,6642,3614,21,6651,0
2659,157,11,48,98,0,0,2,6653,3638,35,6665,0
2660,145,13,71,61,0,0,2,6663,3650,22,6674,0
2661,101,13,51,37,0,0,2,6686,3660,33,6691,0
2662,120,22,65,33,0,0,2,6700,3668,22,6696,0
2663,134,11,58,65,0,0,7,6723,3685,40,6720,0
2664,104,7,50,47,0,0,1,6727,3691,10,6721,0
2665,134,10,81,43,0,0,2,6730,3703,15,6718,0
2666,154,26,76,52,0,0,8,6743,3711,21,6729,0
2667,89,8,36,45,0,0,2,6757,3722,25,6726,0
2668,109,14,44,51,0,0,2,6779,3736,36,6748,0
2669,108,6,61,41,0,0,2,6795,3758,38,6776,0
2670,122,18,64,40,0,0,2,6803,3780,30,6795,0
2671,102,17,46,39,0,0,2,6820,3794,31,6810,0
2672,106,19,47,40,0,0,2,6834,3812,32,6825,0
2673,130,19,68,43,0,0,2,6857,3836,47,6853,0
2674,150,10,71,69,0,0,2,6873,3855,35,6865,0
2675,169,19,78,72,0,0,1,6889,3872,33,6876,0
2676,142,9,72,61,0,0,3,6901,3884,24,6869,0
2677,134,11,56,67,0,0,1,6909,3897,21,6862,0
2678,146,13,60,73,0,0,4,6925,3910,29,6869,0
2679,127,8,78,41,0,0,2,6940,3924,29,6879,0
2680,390,17,65,51,75,182,2,6952,3657,28,6892,0
2681,119,14,43,62,0,0,70,6974,3686,51,6920,0
2682,158,17,67,74,0,0,1,6999,3706,45,6940,0
2683,179,15,77,87,0,0,2,7019,3736,50,6968,0
2684,183,16,93,74,0,0,1,7032,3756,33,6981,0
2685,102,8,45,49,0,0,1,7031,3786,29,6977,0
2686,137,9,88,40,0,0,2,7050,3806,39,6987,0
2687,190,24,71,95,0,0,2,7092,3849,85,7040,0
2688,152,10,69,73,0,0,1,7104,3863,26,7043,0
2689,184,7,66,111,0,0,1,7128,3884,45,7059,0
2690,142,13,60,69,0,0,4,7149,3907,44,7083,0
2691,124,9,45,70,0,0,2,7166,3943,53,7081,0
2692,138,19,58,61,0,0,2,7172,3970,33,7097,0
2693,139,18,59,62,0,0,6,7183,3995,36,7103,0
2694,175,23,77,75,0,0,1,7203,4022,47,7115,0
2695,182,10,56,116,0,0,1,7233,4047,55,7123,0
2696,153,20,60,73,0,0,2,7235,4062,17,7110,0
2697,140,8,72,60,0,0,1,7263,4088,54,7104,0
2698,138,30,43,65,0,0,2,7279,4117,45,7121,0
2699,158,25,78,55,0,0,2,7308,4148,60,7161,0
2700,104,22,40,42,0,0,4,7333,4181,58,7191,0
2701,125,7,77,41,0,0,2,7350,4202,38,7203,0
2702,118,21,53,44,0,0,1,7374,4231,53,7224,0
2703,181,26,66,89,0,0,1,7382,4256,33,7229,0
2704,171,23,56,92,0,0,1,7385,4290,37,7221,0
2705,138,12,55,71,0,0,2,7396,4316,37,7218,0
2706,136,9,63,64,0,0,4,7402,4343,33,7209,0
2707,167,9,98,60,0,0,2,7406,4369,30,7211,0
2708,183,33,66,84,0,0,2,7416,4398,39,7212,0
2709,187,25,74,88,0,0,1,7414,4424,24,7204,0
2710,118,8,48,62,0,0,2,7422,4456,40,7208,0
2711,155,14,69,72,0,0,2,7430,4477,29,7195,0
2712,95,8,34,53,0,0,2,7440,4501,34,7195,0
2713,137,17,64,56,0,0,2,7455,4537,51,7215,0
2714,209,16,100,93,0,0,2,7459,4572,39,7202,0
2715,138,20,57,61,0,0,2,7477,4594,40,7217,0
2716,164,27,40,97,0,0,2,7477,4615,21,7188,0
2717,129,8,35,86,0,0,2,7502,4645,55,7214,0
2718,108,8,34,66,0,0,1,7510,4669,37,7207,0
2719,150,10,56,84,0,0,2,7515,4707,43,7219,0
2720,395,11,34,67,87,196,2,7531,3978,53,7237,0
2721,149,10,81,58,0,0,2,7532,4007,30,7231,0
2722,189,31,111,47,0,0,1,7546,4045,52,7218,0
2723,139,34,56,49,0,0,2,7565,4076,50,7208,0
2724,145,16,76,53,0,0,2,7581,4121,61,7228,0
2725,210,32,87,91,0,0,2,7584,4149,31,7219,0
2726,154,15,71,67,0,0,3,7605,4198,70,7240,0
2727,185,12,83,90,0,0,3,7607,4238,42,7256,0
2728,153,21,83,49,0,0,3,7615,4278,48,7240,0
2729,187,18,73,96,0,0,2,7633,4318,58,7251,0
2730,190,9,106,75,0,0,2,7642,4356,47,7251,0
2731,115,8,49,58,0,0,2,7645,4391,38,7223,0
2732,153,25,64,64,0,0,1,7657,4422,43,7192,0
2733,151,23,81,47,0,0,1,7686,4460,67,7219,0
2734,97,9,35,53,0,0,1,7714,4501,69,7268,0
2735,147,8,61,78,0,0,2,7734,4526,45,7251,0
2736,129,8,37,84,0,0,2,7753,4560,53,7239,0
2737,165,9,95,61,0,0,3,7776,4597,60,7222,0
2738,259,28,131,100,0,0,3,7788,4637,52,7240,0
2739,233,30,106,97,0,0,2,7796,4676,47,7231,0
2740,163,25,68,70,0,0,2,7815,4721,64,7207,0
2741,178,17,96,65,0,0,2,7827,4761,52,7188,0
2742,169,11,66,92,0,0,2,7859,4812,83,7239,0
2743,103,8,42,53,0,0,2,7860,4860,49,7252,0
2744,181,9,91,81,0,0,2,7882,4894,56,7229,0
2745,211,22,80,109,0,0,4,7882,4920,26,7202,0
2746,146,29,64,53,0,0,2,7900,4960,58,7171,0
2747,132,29,40,63,0,0,2,7928,5012,80,7178,0
2748,285,25,184,76,0,0,4,7952,5063,75,7190,0
2749,135,14,42,79,0,0,2,7953,5116,54,7172,0
2750,125,10,44,71,0,0,1,7957,5159,47,7148,0
2751,183,9,86,88,0,0,1,7970,5195,49,7135,0
2752,147,11,41,95,0,0,2,7978,5243,56,7128,0
2753,155,9,47,99,0,0,2,7975,5294,48,7114,0
2754,166,11,61,94,0,0,3,7972,5348,51,7110,0
2755,192,11,84,97,0,0,5,7992,5402,74,7107,0
2756,179,19,76,84,0,0,8,8010,5441,57,7081,0
2757,222,10,122,90,0,0,2,8012,5486,47,7073,0
2758,215,38,88,89,0,0,2,8007,5537,46,7066,0
2759,189,18,82,89,0,0,2,8005,5588,49,7002,0
2760,411,18,73,79,27,213,2,8012,4194,59,7010,0
2761,216,32,87,97,0,0,1,8024,4235,53,7001,0
2762,103,11,41,51,0,0,2,8058,4306,105,6990,0
2763,188,21,96,71,0,0,2,8073,4363,74,6970,0
2764,221,16,95,110,0,0,2,8077,4415,56,6963,0
2765,233,18,96,119,0,0,2,8096,4481,85,6978,0
2766,218,38,97,83,0,0,2,8106,4523,52,6971,0
2767,176,24,70,82,0,0,5,8122,4575,68,6935,0
2768,179,34,91,54,0,0,3,8124,4619,46,6909,0
2769,146,11,38,97,0,0,2,8112,4676,45,6892,0
2770,168,10,44,113,0,0,2,8109,4735,56,6830,0
2771,192,27,102,63,0,0,1,8103,4801,60,6825,0
2772,193,30,94,69,0,0,2,8115,4855,66,6806,0
2773,211,23,100,88,0,0,3,8120,4903,53,6785,0
2774,206,9,89,108,0,0,2,8124,4971,72,6792,0
2775,112,12,38,62,0,0,1,8132,5051,88,6809,0
2776,166,26,83,57,0,0,2,8142,5117,76,6787,0
2777,203,22,84,97,0,0,3,8174,5169,84,6770,0
2778,135,25,59,51,0,0,4,8165,5230,52,6714,0
2779,180,23,100,57,0,0,2,8142,5287,34,6683,0
2780,228,27,76,125,0,0,4,8141,5348,60,6663,0
2781,179,22,80,77,0,0,3,8168,5397,76,6654,0
2782,171,27,76,68,0,0,1,8176,5458,69,6647,0
2783,174,19,91,64,0,0,2,8176,5515,57,6608,0
2784,235,35,85,115,0,0,2,8170,5571,50,6606,0
2785,189,52,92,45,0,0,6,8180,5615,54,6589,0
2786,172,24,50,98,0,0,3,8179,5666,50,6566,0
2787,228,19,132,77,0,0,2,8180,5716,51,6498,0
2788,218,24,104,90,0,0,2,8193,5786,83,6533,0
2789,204,25,66,113,0,0,2,8188,5853,62,6544,0
2790,172,19,85,68,0,0,2,8202,5909,70,6541,0
2791,163,11,56,96,0,0,2,8203,5967,59,6536,0
2792,156,9,58,89,0,0,3,8192,6043,65,6491,0
2793,201,23,83,95,0,0,2,8203,6111,79,6466,0
2794,142,20,72,50,0,0,1,8212,6168,66,6454,0
2795,198,19,101,78,0,0,1,8195,6230,45,6429,0
2796,193,15,110,68,0,0,2,8193,6299,67,6401,0
