interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
520,134,0,1,0,129,4,0,282,3,9,282,0
521,1,0,1,0,0,0,1,278,11,4,278,0
522,2,0,1,1,0,0,0,283,14,8,282,0
523,3,1,1,1,0,0,0,276,28,7,276,0
524,2,1,0,1,0,0,0,272,32,0,272,0
525,2,0,1,1,0,0,0,276,34,11,276,0
526,1,0,1,0,0,0,0,272,40,2,272,0
527,2,1,1,0,0,0,0,274,44,6,274,0
528,2,1,1,0,0,0,0,264,56,2,264,0
529,1,0,1,0,0,0,0,260,62,2,260,0
530,104,0,1,0,99,4,0,261,4,12,262,0
531,2,1,0,1,0,0,0,257,12,4,257,0
532,1,0,1,0,0,0,0,259,14,4,259,0
533,1,0,1,0,0,0,0,251,27,5,251,0
534,1,0,1,0,0,0,0,247,31,0,247,0
535,1,0,1,0,0,0,0,244,36,2,244,0
536,1,0,1,0,0,0,0,240,42,2,240,0
537,1,0,1,0,0,0,1,240,46,4,240,0
538,1,0,0,1,0,0,1,230,56,0,230,0
539,1,0,1,0,0,0,0,226,62,2,226,0
540,114,0,1,0,110,3,0,223,2,0,223,0
541,1,1,0,0,0,0,0,217,10,2,217,0
542,1,0,1,0,0,0,0,217,12,2,217,0
543,1,0,1,0,0,0,0,209,23,3,207,0
544,1,0,1,0,0,0,0,203,29,0,203,0
545,1,0,1,0,0,0,0,200,34,2,200,0
546,0,0,0,0,0,0,0,200,36,2,200,0
547,1,0,1,0,0,0,0,198,50,14,204,0
548,3,1,1,1,0,0,0,308,84,231,329,0
549,3,1,1,1,0,0,0,360,105,149,379,0
550,106,0,2,0,100,4,0,399,32,89,407,0
551,2,0,2,0,0,0,0,422,32,27,422,0
552,2,0,1,1,0,0,0,436,40,29,438,0
553,3,1,1,1,0,0,0,440,43,8,438,0
554,3,1,1,1,0,0,0,470,49,46,470,0
555,2,0,1,1,0,0,0,484,55,28,484,0
556,2,0,2,0,0,0,1,526,57,54,526,0
557,3,0,2,1,0,0,0,548,61,33,548,0
558,3,0,2,1,0,0,0,546,69,6,548,0
559,2,0,2,0,0,0,0,543,72,0,543,0
560,91,1,1,1,83,5,0,547,32,13,547,0
561,3,0,2,1,0,0,0,554,39,28,561,0
562,2,0,2,0,0,0,0,554,45,7,554,0
563,3,1,1,1,0,0,0,572,51,32,570,0
564,2,0,2,0,0,0,1,580,55,14,580,0
565,3,0,2,1,0,0,0,584,61,12,584,0
566,4,1,2,1,0,0,0,599,64,22,599,0
567,3,0,2,1,0,0,0,614,69,26,614,0
568,3,0,2,1,0,0,0,628,76,24,626,0
569,3,0,2,1,0,0,1,643,79,25,644,0
570,77,1,1,1,69,5,0,641,38,4,641,0
571,3,0,2,1,0,0,0,640,39,0,641,0
572,3,1,2,0,0,0,0,641,48,10,641,0
573,3,1,2,0,0,0,0,649,54,15,649,0
574,4,0,4,0,0,0,0,659,56,12,659,0
575,4,1,2,1,0,0,0,670,63,30,673,0
576,4,1,2,1,0,0,0,675,66,10,675,0
577,3,1,2,0,0,0,0,672,73,4,672,0
578,3,1,2,0,0,0,0,682,81,24,684,0
579,3,0,2,1,0,0,1,704,83,31,706,0
580,76,1,2,1,67,5,0,728,45,34,728,0
581,4,1,2,1,0,0,0,735,46,9,734,0
582,4,1,2,1,0,0,0,730,55,5,730,0
583,3,0,2,1,0,0,1,730,60,6,730,0
584,5,1,3,1,0,0,0,740,62,14,740,0
585,4,1,2,1,0,0,0,740,66,7,742,0
586,4,1,2,1,0,0,0,741,69,4,742,0
587,3,0,2,1,0,0,1,739,73,2,742,0
588,4,1,2,1,0,0,0,740,82,10,740,0
589,3,0,2,1,0,0,0,740,82,0,740,0
590,80,0,2,1,66,11,0,735,44,2,735,0
591,3,1,2,0,0,0,0,749,48,29,751,0
592,3,0,2,1,0,0,1,750,53,15,751,0
593,3,0,3,0,0,0,0,747,57,1,747,0
594,4,0,3,1,0,0,0,747,59,2,747,0
595,4,1,2,1,0,0,0,747,61,2,747,0
596,3,1,2,0,0,0,0,745,65,2,747,0
597,3,1,2,0,0,0,0,750,66,6,749,0
598,3,0,3,0,0,0,0,747,71,2,747,0
599,4,0,3,1,0,0,0,747,71,0,747,0
600,48,1,2,1,36,7,0,749,48,4,749,0
601,3,0,2,1,0,0,1,747,50,0,749,0
602,4,0,3,1,0,0,0,746,53,2,747,0
603,3,0,2,1,0,0,1,745,55,1,745,0
604,3,0,3,0,0,0,0,745,57,2,745,0
605,3,0,2,1,0,0,0,748,58,4,748,0
606,3,0,3,0,0,0,0,750,60,4,750,0
607,3,0,2,1,0,0,1,744,66,0,744,0
608,4,0,2,2,0,0,0,655,157,2,653,0
609,4,0,2,2,0,0,1,591,221,0,590,0
610,73,1,1,2,63,6,0,548,17,4,548,0
611,2,0,2,0,0,0,1,526,41,2,530,0
612,3,1,1,1,0,0,0,508,64,5,508,0
613,13,4,4,5,0,0,1,942,491,878,1362,0
614,7,1,3,3,0,0,1,1005,600,184,1078,0
615,6,1,3,2,0,0,0,992,629,16,995,0
616,5,0,3,2,0,0,1,971,678,28,978,0
617,14,3,3,8,0,0,0,959,720,30,969,0
618,6,1,3,2,0,0,0,973,730,24,979,0
619,7,1,3,3,0,0,0,993,738,28,1001,0
620,129,1,3,1,115,9,0,1002,540,23,1006,0
621,9,0,5,4,0,0,1,1003,557,18,1010,0
622,6,1,3,2,0,0,0,1020,575,35,1032,0
623,5,1,2,2,0,0,1,1022,603,30,1028,0
624,7,1,3,3,0,0,0,1040,624,39,1047,0
625,6,1,3,2,0,0,0,1051,645,32,1061,0
626,9,1,3,5,0,0,0,1082,681,69,1100,0
627,7,1,3,3,0,0,0,1099,717,53,1118,0
628,7,1,3,3,0,0,0,1124,768,76,1151,0
629,7,1,3,3,0,0,1,1145,813,66,1167,0
630,126,1,3,3,107,12,0,1180,685,61,1200,0
631,11,3,4,4,0,0,0,1234,718,87,1267,0
632,13,2,3,8,0,0,0,1297,757,102,1328,0
633,14,2,3,9,0,0,0,1347,793,86,1370,0
634,11,1,4,6,0,0,1,1383,831,74,1407,0
635,18,2,4,12,0,0,0,1447,889,122,1488,0
636,13,2,4,7,0,0,1,1519,940,123,1561,0
637,32,5,15,12,0,0,2,1616,989,146,1663,0
638,18,1,5,12,0,0,1,1665,1049,109,1707,0
639,23,2,6,15,0,0,0,1717,1117,120,1758,0
640,128,2,5,15,87,19,0,1791,1060,161,1849,0
641,27,2,6,19,0,0,2,1864,1122,135,1918,0
642,40,3,22,15,0,0,1,1978,1193,185,2044,0
643,26,3,12,11,0,0,0,2093,1259,181,2154,0
644,53,2,24,27,0,0,4,2204,1319,171,2252,0
645,41,3,16,22,0,0,2,2333,1393,203,2403,0
646,33,3,13,17,0,0,1,2452,1461,187,2514,0
647,37,2,18,17,0,0,1,2600,1539,226,2672,0
648,58,4,22,32,0,0,0,2751,1621,233,2829,0
649,53,4,25,24,0,0,1,2911,1694,233,2982,0
650,126,4,31,36,29,26,1,3044,1719,214,3118,0
651,30,6,11,13,0,0,1,3161,1822,220,3234,0
652,56,4,18,34,0,0,1,3328,1909,254,3411,0
653,108,70,21,17,0,0,0,3516,2004,283,3611,0
654,80,4,36,40,0,0,1,3678,2100,260,3771,0
655,48,5,26,17,0,0,1,3873,2209,304,3980,0
656,81,8,37,36,0,0,1,4069,2325,312,4183,0
657,83,5,48,30,0,0,1,4263,2434,303,4366,0
658,41,6,16,19,0,0,1,4478,2584,365,4625,0
659,74,6,29,39,0,0,1,4691,2690,319,4797,0
660,135,7,18,20,51,38,1,4883,2751,305,4990,0
661,76,7,38,31,0,0,1,5041,2855,262,5140,0
662,160,19,67,74,0,0,1,5270,2961,335,5376,0
663,167,9,72,86,0,0,2,5479,3083,331,5599,0
664,154,17,64,73,0,0,1,5715,3208,361,5839,0
665,167,22,64,81,0,0,2,5966,3349,392,6101,0
666,108,19,53,36,0,0,1,6205,3476,366,6329,0
667,153,11,55,87,0,0,1,6447,3614,380,6583,0
668,73,10,32,31,0,0,1,6690,3727,358,6803,0
669,65,9,28,28,0,0,1,6866,3821,270,6958,0
670,128,6,24,29,17,52,2,6894,3808,39,6903,0
671,64,8,27,29,0,0,2,6918,3829,45,6934,0
672,64,7,27,30,0,0,2,6939,3845,37,6952,0
673,75,7,27,41,0,0,2,6539,4303,58,6556,0
674,113,8,71,34,0,0,2,6485,4422,65,6506,0
675,69,7,29,33,0,0,1,6517,4450,60,6534,0
676,95,23,39,33,0,0,1,6563,4507,103,6599,0
677,63,8,25,30,0,0,2,6612,4564,106,6647,0
678,80,7,30,43,0,0,2,6651,4613,88,6680,0
679,114,16,54,44,0,0,1,6706,4674,116,6743,0
680,191,11,37,35,22,86,2,6745,3547,91,6778,0
681,99,15,49,35,0,0,2,6820,3601,129,6861,0
682,109,26,42,41,0,0,2,6880,3671,130,6925,0
683,80,9,41,30,0,0,2,6933,3728,110,6961,0
684,145,10,69,66,0,0,1,6994,3804,137,7041,0
685,158,21,53,84,0,0,2,7061,3877,140,7110,0
686,98,9,57,32,0,0,2,7132,3977,171,7187,0
687,101,16,43,42,0,0,2,7194,4069,154,7249,0
688,71,11,27,33,0,0,2,7248,4174,159,7305,0
689,122,10,58,54,0,0,1,7309,4266,153,7353,0
690,194,9,66,36,15,68,1,7385,3889,179,7446,0
691,73,8,29,36,0,0,1,7393,3993,112,7437,0
692,82,8,41,33,0,0,2,7404,4096,114,7436,0
693,75,9,30,36,0,0,2,7426,4214,140,7478,0
694,119,10,63,46,0,0,1,7455,4302,117,7490,0
695,99,16,38,45,0,0,1,7473,4432,148,7522,0
696,111,9,48,54,0,0,2,7501,4564,160,7555,0
697,126,34,58,34,0,0,5,7498,4727,160,7560,0
698,130,11,59,60,0,0,2,7534,4841,150,7583,0
699,115,28,43,44,0,0,2,7577,4968,170,7629,0
700,191,9,28,38,42,74,2,7609,4001,200,7674,0
701,99,9,42,48,0,0,2,7654,4148,192,7719,0
702,78,9,31,38,0,0,2,7667,4328,193,7730,0
703,82,8,33,41,0,0,2,7678,4499,182,7730,0
704,83,8,28,47,0,0,2,7693,4687,203,7752,0
705,153,10,97,46,0,0,7,7667,4879,166,7717,0
706,89,9,29,51,0,0,1,7667,5074,195,7730,0
707,194,28,106,60,0,0,2,7661,5292,212,7715,0
708,151,28,81,42,0,0,2,7668,5527,244,7737,0
709,136,9,60,67,0,0,2,7655,5767,227,7724,0
710,333,24,63,73,3,169,2,7643,4009,190,7699,0
711,160,9,76,75,0,0,2,7642,4231,221,7710,0
712,107,26,42,39,0,0,2,7628,4490,245,7705,0
713,102,11,55,36,0,0,1,7566,4743,191,7620,0
714,152,16,63,73,0,0,2,7553,4983,227,7618,0
715,175,26,91,58,0,0,1,7512,5256,232,7576,0
716,182,17,107,58,0,0,2,7485,5537,254,7557,0
717,126,19,50,57,0,0,2,7448,5819,245,7520,0
718,170,25,88,57,0,0,2,7381,6129,243,7462,0
719,150,24,81,45,0,0,1,7335,6417,242,7399,0
720,181,12,45,38,6,79,2,7290,3773,233,7360,0
721,101,9,54,38,0,0,2,7280,3984,201,7319,0
722,69,8,25,36,0,0,2,7156,4266,158,7196,0
723,76,7,33,36,0,0,2,7000,4496,74,7016,0
724,96,7,45,44,0,0,2,6803,4752,59,6810,0
725,83,6,42,35,0,0,2,6588,5019,52,6589,0
726,113,18,32,63,0,0,2,6390,5276,59,6392,0
727,92,13,40,39,0,0,1,6193,5533,60,6197,0
728,76,5,33,38,0,0,2,5981,5796,51,5988,0
729,60,6,22,32,0,0,1,5838,5987,48,5842,0
730,156,8,38,32,5,73,2,5831,2941,38,5834,0
731,67,6,33,28,0,0,1,5850,2978,56,5850,0
732,66,6,35,25,0,0,2,5855,3017,44,5857,0
733,57,5,24,28,0,0,1,5837,3063,28,5833,0
734,60,5,23,32,0,0,1,5832,3118,50,5831,0
735,58,5,26,27,0,0,1,5836,3178,64,5843,0
736,54,6,21,27,0,0,1,5792,3263,41,5797,0
737,53,6,22,25,0,0,1,5759,3356,60,5772,0
738,52,6,21,25,0,0,1,5737,3440,62,5753,0
739,56,6,23,27,0,0,1,5688,3541,52,5703,0
740,107,5,21,26,2,53,1,5653,2853,46,5664,0
741,52,5,22,25,0,0,1,5613,2985,92,5648,0
742,56,5,22,29,0,0,2,5557,3093,52,5571,0
743,46,1,19,26,0,0,1,5481,3169,0,5485,0
744,48,5,17,26,0,0,1,5395,3259,4,5414,0
745,57,1,31,25,0,0,1,5306,3349,1,5312,0
746,49,5,19,25,0,0,2,5260,3485,96,5267,0
747,50,5,20,25,0,0,1,5203,3609,67,5195,0
748,47,5,19,23,0,0,1,5160,3725,75,5137,0
749,46,5,18,23,0,0,1,5095,3841,53,5071,0
750,99,5,18,25,2,49,1,5013,2507,51,4996,0
751,47,5,19,23,0,0,0,4990,2588,58,4967,0
752,44,5,17,22,0,0,1,4956,2689,67,4935,0
753,45,5,18,22,0,0,1,4909,2785,49,4881,0
754,44,5,17,22,0,0,1,4888,2887,81,4869,0
755,45,5,18,22,0,0,1,4844,2998,67,4824,0
756,44,4,17,23,0,0,1,4810,3129,97,4795,0
757,45,4,18,23,0,0,1,4789,3245,95,4770,0
758,45,5,17,23,0,0,1,4768,3374,108,4755,0
759,45,4,17,24,0,0,1,4732,3515,105,4717,0
760,95,5,17,22,3,47,1,4662,2205,87,4644,0
761,43,4,17,22,0,0,0,4611,2354,98,4593,0
762,43,4,17,22,0,0,1,4578,2513,126,4567,0
763,68,6,31,31,0,0,1,4552,2678,139,4553,0
764,44,5,16,23,0,0,1,4531,2848,149,4535,0
765,46,4,17,25,0,0,1,4479,2973,73,4463,0
766,45,5,16,24,0,0,1,4404,3107,59,4387,0
767,45,4,17,24,0,0,1,4287,3268,44,4269,0
768,44,4,15,25,0,0,1,4179,3446,70,4168,0
769,57,4,25,28,0,0,1,4066,3603,44,4045,0
770,114,4,24,28,4,53,1,4000,1741,73,3989,0
771,67,7,40,20,0,0,1,3927,1913,99,3926,0
772,39,4,14,21,0,0,1,3853,2089,102,3845,0
773,43,5,15,23,0,0,1,3807,2237,102,3798,0
774,38,4,13,21,0,0,1,3744,2416,116,3745,0
775,41,4,17,20,0,0,1,3667,2597,104,3660,0
776,57,4,29,24,0,0,2,3605,2804,145,3614,0
777,73,5,37,31,0,0,1,3528,2996,115,3526,0
778,95,20,40,35,0,0,1,3499,3189,164,3513,0
779,67,4,30,33,0,0,2,3451,3393,156,3456,0
780,137,4,28,36,4,65,1,3415,1249,153,3423,0
781,61,5,34,22,0,0,1,3357,1431,124,3355,0
782,58,3,26,29,0,0,1,3349,1562,123,3344,0
783,55,4,32,19,0,0,0,3393,1651,133,3396,0
784,59,8,29,22,0,0,3,3425,1715,96,3419,0
785,73,3,37,33,0,0,1,3475,1782,117,3470,0
786,88,9,44,35,0,0,0,3521,1866,130,3529,0
787,62,4,32,26,0,0,0,3582,1950,145,3588,0
788,70,7,33,30,0,0,1,3656,2023,147,3667,0
789,39,3,17,19,0,0,1,3699,2082,102,3692,0
790,86,4,20,24,2,36,1,3743,1329,91,3737,0
791,41,5,16,20,0,0,2,3773,1404,105,3770,0
792,41,4,14,23,0,0,1,3824,1460,107,3820,0
793,41,4,17,20,0,0,1,3889,1510,115,3885,0
794,38,4,14,20,0,0,1,3910,1570,81,3901,0
795,39,4,15,20,0,0,1,3911,1635,66,3898,0
796,39,5,14,20,0,0,1,3939,1678,71,3927,0
797,41,5,15,21,0,0,1,3950,1734,67,3937,0
798,38,4,14,20,0,0,1,3949,1781,46,3932,0
799,39,4,15,20,0,0,1,3966,1825,61,3951,0
800,72,4,14,20,2,31,1,3990,1358,60,3973,0
801,40,4,15,21,0,0,1,4020,1429,101,4012,0
802,39,5,13,21,0,0,1,4060,1466,77,4041,0
803,40,4,15,21,0,0,1,4126,1484,84,4111,0
804,40,4,15,21,0,0,0,4190,1507,87,4182,0
805,44,5,17,22,0,0,1,4260,1535,98,4253,0
806,46,5,19,22,0,0,1,4267,1632,104,4287,0
807,47,6,17,24,0,0,2,4311,1707,119,4339,0
808,51,6,22,23,0,0,1,4322,1785,89,4336,0
809,55,7,17,31,0,0,3,4351,1853,97,4372,0
810,102,6,26,25,1,43,1,4400,1436,108,4419,0
811,71,5,24,42,0,0,2,4440,1509,113,4464,0
812,85,9,47,29,0,0,2,4471,1591,113,4501,0
813,51,9,17,25,0,0,1,4529,1656,123,4549,0
814,55,8,21,26,0,0,2,4562,1748,125,4590,0
815,53,5,18,30,0,0,1,4605,1831,126,4631,0
816,51,5,20,26,0,0,1,4627,1937,128,4657,0
817,60,8,22,30,0,0,1,4634,2047,117,4664,0
818,54,5,20,29,0,0,1,4630,2149,98,4650,0
819,76,6,34,36,0,0,1,4603,2250,74,4620,0
820,125,5,38,31,1,49,1,4610,1516,89,4625,0
821,60,6,29,25,0,0,1,4581,1608,63,4598,0
822,48,5,17,26,0,0,1,4550,1731,92,4574,0
823,51,5,20,26,0,0,1,4510,1851,80,4522,0
824,64,7,27,30,0,0,1,4480,1991,112,4505,0
825,67,5,22,40,0,0,1,4489,2069,87,4510,0
826,104,5,66,33,0,0,1,4527,2141,110,4548,0
827,48,5,17,26,0,0,1,4574,2199,105,4599,0
828,58,7,23,28,0,0,1,4616,2283,126,4644,0
829,53,5,21,27,0,0,1,4682,2351,134,4714,0
830,100,5,20,28,1,46,1,4710,1554,107,4730,0
831,105,6,51,48,0,0,1,4751,1661,148,4787,0
832,95,9,43,43,0,0,3,4768,1776,132,4798,0
833,94,6,51,37,0,0,1,4799,1888,143,4829,0
834,66,5,32,29,0,0,1,4811,2002,126,4835,0
835,62,7,26,29,0,0,1,4862,2120,169,4899,0
836,50,5,18,27,0,0,2,4859,2268,147,4896,0
837,76,13,33,30,0,0,2,4898,2389,160,4933,0
838,62,6,26,30,0,0,1,4872,2545,130,4905,0
839,72,6,35,31,0,0,1,4849,2710,142,4895,0
840,167,6,34,49,11,67,2,4886,1607,191,4924,0
841,87,7,33,47,0,0,4,4956,1751,214,4995,0
842,103,14,47,42,0,0,2,4974,1878,145,4989,0
843,57,6,21,30,0,0,2,4949,2006,103,4966,0
844,67,6,25,36,0,0,1,4959,2109,113,4975,0
845,66,6,30,30,0,0,1,4970,2229,131,4987,0
846,60,6,26,28,0,0,1,4966,2347,114,4977,0
847,72,6,31,35,0,0,1,4964,2488,139,4983,0
848,95,7,39,49,0,0,1,4945,2620,113,4956,0
849,99,6,55,38,0,0,1,4948,2721,104,4959,0
850,121,5,30,35,2,49,1,4942,1596,79,4945,0
851,75,8,39,28,0,0,1,4927,1688,77,4930,0
852,69,11,24,34,0,0,2,4939,1801,125,4956,0
853,91,7,40,44,0,0,1,4929,1906,95,4934,0
854,78,8,32,38,0,0,2,4958,2001,124,4979,0
855,57,6,21,30,0,0,1,5004,2079,124,5022,0
856,65,6,31,28,0,0,2,5044,2158,119,5056,0
857,60,7,22,31,0,0,2,5108,2242,148,5130,0
858,90,19,39,32,0,0,1,5143,2306,99,5159,0
859,69,6,32,31,0,0,2,5168,2385,104,5190,0
860,100,1,20,28,2,48,1,5122,1654,2,5108,0
861,58,4,19,35,0,0,1,5047,1731,2,5056,0
862,47,2,17,28,0,0,2,4983,1798,3,4985,0
863,65,1,31,33,0,0,1,4917,1864,0,4915,0
864,48,2,19,27,0,0,2,4854,1930,3,4868,0
865,45,1,18,26,0,0,1,4782,2002,0,4786,0
866,46,1,20,25,0,0,2,4705,2082,3,4700,0
867,47,1,17,29,0,0,1,4622,2166,1,4638,0
868,45,1,18,26,0,0,1,4553,2237,2,4568,0
869,44,2,18,24,0,0,1,4484,2307,1,4494,0
870,98,3,19,27,1,48,2,4400,1429,3,4416,0
871,54,1,15,38,0,0,1,4317,1513,1,4315,0
872,42,1,17,24,0,0,1,4238,1594,2,4233,0
873,38,1,15,22,0,0,1,4141,1691,0,4130,0
874,38,1,15,22,0,0,1,4048,1786,2,4037,0
875,40,1,16,23,0,0,1,3954,1880,0,3943,0
876,40,1,17,22,0,0,1,3860,1977,3,3858,0
877,35,0,14,21,0,0,1,3778,2060,1,3790,0
878,35,0,15,20,0,0,1,3702,2138,2,3715,0
879,32,0,14,18,0,0,1,3649,2191,0,3648,0
880,79,1,14,20,2,41,1,3577,1157,2,3582,0
881,34,4,12,18,0,0,0,3533,1202,1,3534,0
882,40,1,20,19,0,0,1,3467,1270,2,3487,0
883,33,3,13,17,0,0,0,3405,1334,3,3415,0
884,33,1,13,19,0,0,1,3322,1419,2,3334,0
885,30,1,13,16,0,0,0,3258,1483,0,3258,0
886,33,2,10,21,0,0,1,3175,1569,3,3179,0
887,29,1,12,16,0,0,1,3098,1648,2,3105,0
888,29,0,10,19,0,0,1,3004,1744,2,3016,0
889,26,0,11,15,0,0,1,2904,1844,0,2903,0
890,58,1,10,15,1,31,1,2821,915,2,2822,0
891,26,1,10,15,0,0,0,2710,1026,0,2710,0
892,24,1,9,14,0,0,1,2612,1126,2,2607,0
893,24,1,9,14,0,0,1,2501,1237,0,2496,0
894,24,0,9,15,0,0,1,2403,1337,2,2396,0
895,24,1,9,14,0,0,0,2274,1467,1,2288,0
896,25,1,7,17,0,0,1,2171,1573,3,2181,0
897,21,1,6,14,0,0,1,2047,1698,1,2070,0
898,21,0,7,14,0,0,1,1953,1794,2,1967,0
899,22,0,7,15,0,0,1,1857,1890,0,1874,0
900,48,0,7,13,2,26,1,1706,558,2,1737,0
901,26,0,8,18,0,0,1,1543,721,0,1571,0
902,17,1,5,11,0,0,0,1428,838,2,1429,0
903,13,0,4,9,0,0,0,1356,910,0,1367,0
904,13,0,5,8,0,0,0,1275,993,2,1286,0
905,12,0,4,8,0,0,0,1175,1093,0,1183,0
906,15,0,4,11,0,0,1,1089,1181,2,1097,0
907,11,0,3,8,0,0,0,985,1286,1,1012,0
908,9,0,3,6,0,0,0,899,1374,2,936,0
909,9,0,3,6,0,0,0,820,1453,0,842,0
910,24,0,2,6,1,15,1,760,262,2,768,0
911,6,0,2,4,0,0,0,700,322,0,728,0
912,8,1,2,5,0,0,0,608,416,2,624,0
913,6,0,2,4,0,0,0,532,492,0,549,0
914,5,0,1,4,0,0,0,444,582,2,462,0
915,5,0,1,4,0,0,0,352,674,0,369,0
916,4,0,1,3,0,0,0,261,767,2,276,0
917,4,0,1,3,0,0,0,150,879,1,184,0
918,2,0,0,2,0,0,0,83,948,2,101,0
919,2,0,0,2,0,0,0,15,1016,0,41,0
920,9,0,1,0,1,7,0,15,1,2,15,0
921,0,0,0,0,0,0,0,15,2,1,15,0
922,0,0,0,0,0,0,0,16,4,3,16,0
923,0,0,0,0,0,0,0,15,5,0,15,0
924,1,0,0,1,0,0,0,15,7,2,15,0
925,0,0,0,0,0,0,0,14,8,0,14,0
926,0,0,0,0,0,0,0,14,10,2,14,0
927,0,0,0,0,0,0,0,14,11,1,14,0
928,0,0,0,0,0,0,0,14,13,2,14,0
929,0,0,0,0,0,0,0,14,13,0,14,0
930,0,0,0,0,0,0,0,13,0,2,13,0
931,1,0,1,0,0,0,0,10,3,0,10,0
932,0,0,0,0,0,0,0,10,5,2,10,0
933,0,0,0,0,0,0,0,10,5,0,10,0
934,0,0,0,0,0,0,0,10,5,0,10,0
935,0,0,0,0,0,0,1,10,7,2,10,0
936,0,0,0,0,0,0,0,10,7,0,10,0
937,0,0,0,0,0,0,0,10,10,3,10,0
938,0,0,0,0,0,0,0,10,10,0,10,0
939,0,0,0,0,0,0,0,10,12,2,10,0
940,7,0,0,0,7,0,0,10,0,0,10,0
941,0,0,0,0,0,0,0,10,2,2,10,0
942,0,0,0,0,0,0,0,10,2,0,10,0
943,1,0,1,0,0,0,0,10,4,2,10,0
944,0,0,0,0,0,0,0,10,4,0,10,0
945,0,0,0,0,0,0,0,10,6,2,10,0
946,0,0,0,0,0,0,0,10,6,0,10,0
947,1,0,0,1,0,0,0,9,10,3,9,0
948,0,0,0,0,0,0,0,8,11,0,8,0
949,0,0,0,0,0,0,1,8,13,2,8,0
950,1,0,0,0,0,1,0,8,0,0,8,0
951,0,0,0,0,0,0,0,8,2,2,8,0
952,0,0,0,0,0,0,0,8,2,0,8,0
953,0,0,0,0,0,0,1,8,4,2,8,0
954,0,0,0,0,0,0,0,8,4,0,8,0
955,1,0,1,0,0,0,0,8,6,2,8,0
956,0,0,0,0,0,0,0,7,7,0,7,0
957,0,0,0,0,0,0,1,6,11,3,6,0
958,0,0,0,0,0,0,0,6,11,0,6,0
959,0,0,0,0,0,0,0,6,13,2,6,0
960,0,0,0,0,0,0,0,6,0,0,6,0
961,1,1,0,0,0,0,0,6,2,2,6,0
962,0,0,0,0,0,0,0,6,2,0,6,0
963,0,0,0,0,0,0,0,6,4,2,6,0
964,0,0,0,0,0,0,0,6,4,0,6,0
965,0,0,0,0,0,0,0,6,6,2,6,0
966,0,0,0,0,0,0,0,6,6,0,6,0
967,1,1,0,0,0,0,0,6,9,3,6,0
968,0,0,0,0,0,0,0,6,9,0,6,0
969,0,0,0,0,0,0,0,6,11,2,6,0
970,1,0,0,0,0,0,0,6,0,0,6,0
971,0,0,0,0,0,0,0,6,2,2,6,0
972,0,0,0,0,0,0,0,6,2,0,6,0
973,0,0,0,0,0,0,0,6,4,2,6,0
974,0,0,0,0,0,0,0,6,4,0,6,0
975,0,0,0,0,0,0,0,6,6,2,6,0
976,0,0,0,0,0,0,0,6,7,1,6,0
977,0,0,0,0,0,0,0,6,9,2,6,0
978,0,0,0,0,0,0,0,6,9,0,6,0
979,0,0,0,0,0,0,0,5,12,2,5,0
980,1,0,0,0,0,1,0,5,1,0,5,0
981,0,0,0,0,0,0,0,5,3,2,5,0
982,0,0,0,0,0,0,0,4,4,0,4,0
983,1,0,1,0,0,0,0,3,7,2,3,0
984,0,0,0,0,0,0,0,3,7,0,3,0
985,1,1,0,0,0,0,0,3,9,2,3,0
986,0,0,0,0,0,0,1,3,10,1,3,0
987,1,0,1,0,0,0,0,3,12,2,3,0
988,0,0,0,0,0,0,0,3,12,0,3,0
989,0,0,0,0,0,0,0,3,14,2,3,0
990,1,0,0,0,0,1,0,3,1,0,3,0
991,0,0,0,0,0,0,0,3,3,2,3,0
992,1,0,1,0,0,0,0,3,3,0,3,0
993,0,0,0,0,0,0,0,3,5,2,3,0
994,0,0,0,0,0,0,0,3,5,0,3,0
995,0,0,0,0,0,0,0,3,7,2,3,0
996,0,0,0,0,0,0,0,3,8,1,3,0
997,0,0,0,0,0,0,0,3,10,2,3,0
998,0,0,0,0,0,0,0,3,10,0,3,0
999,0,0,0,0,0,0,0,3,12,2,3,0
1000,1,0,0,0,0,1,0,3,1,0,3,0
1001,0,0,0,0,0,0,0,3,3,2,3,0
1002,0,0,0,0,0,0,0,3,3,0,3,0
1003,0,0,0,0,0,0,0,3,5,2,3,0
1004,0,0,0,0,0,0,0,3,5,0,3,0
1005,1,1,0,0,0,0,0,3,7,2,3,0
1006,0,0,0,0,0,0,0,3,8,1,3,0
1007,0,0,0,0,0,0,0,3,10,2,3,0
1008,0,0,0,0,0,0,0,3,10,0,3,0
1009,0,0,0,0,0,0,0,2,13,2,2,0
1010,5,0,0,0,4,1,1,2,0,0,2,0
1011,0,0,0,0,0,0,0,2,2,2,2,0
1012,0,0,0,0,0,0,0,2,2,0,2,0
1013,0,0,0,0,0,0,0,2,4,2,2,0
1014,0,0,0,0,0,0,0,2,4,0,2,0
1015,0,0,0,0,0,0,0,2,6,2,2,0
1016,0,0,0,0,0,0,0,2,7,1,2,0
1017,0,0,0,0,0,0,0,2,9,2,2,0
1018,0,0,0,0,0,0,1,2,9,0,2,0
1019,0,0,0,0,0,0,0,2,11,2,2,0
1020,0,0,0,0,0,0,0,2,0,0,2,0
1021,0,0,0,0,0,0,0,2,2,2,2,0
1022,0,0,0,0,0,0,0,2,2,0,2,0
