interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
interval, total, insert, update counters, update state, calc, save, queue time, active, finished, insert, update, queue size
294,0,0,0,0,0,0,1,136,9,2,136,0
295,0,0,0,0,0,0,0,136,9,0,136,0
296,0,0,0,0,0,0,0,136,9,0,136,0
297,0,0,0,0,0,0,1,136,11,2,136,0
298,0,0,0,0,0,0,0,138,11,2,138,0
299,0,0,0,0,0,0,0,138,11,0,138,0
300,3,0,0,0,0,3,0,138,0,0,138,0
301,0,0,0,0,0,0,0,138,2,2,138,0
302,1,1,0,0,0,0,0,140,2,2,140,0
303,1,1,0,0,0,0,0,140,2,0,140,0
304,1,0,1,0,0,0,0,140,2,0,140,0
305,1,0,1,0,0,0,0,140,4,2,140,0
306,1,1,0,0,0,0,0,142,4,2,142,0
307,1,0,1,0,0,0,0,142,4,0,142,0
308,1,0,0,1,0,0,0,140,6,0,142,0
309,0,0,0,0,0,0,1,139,9,2,140,0
310,1,1,0,0,0,0,0,141,9,2,141,0
311,1,0,0,1,0,0,0,141,9,0,141,0
312,1,0,0,1,0,0,0,139,12,1,141,0
313,1,0,0,1,0,0,0,138,15,2,139,0
314,1,1,0,0,0,0,0,140,15,3,140,0
315,1,0,1,0,0,0,0,140,15,0,140,0
316,1,0,1,0,0,0,0,138,17,0,140,0
317,1,0,1,0,0,0,0,137,20,2,138,0
318,1,1,0,0,0,0,0,139,20,2,139,0
319,0,0,0,0,0,0,0,139,20,0,139,0
320,4,0,1,0,0,2,0,137,11,0,137,0
321,0,0,0,0,0,0,0,136,14,2,137,0
322,1,1,0,0,0,0,0,138,14,3,138,0
323,0,0,0,0,0,0,0,138,14,0,138,0
324,0,0,0,0,0,0,1,136,16,0,136,0
325,1,0,0,1,0,0,0,135,19,2,136,0
326,0,0,0,0,0,0,0,137,19,2,137,0
327,1,0,1,0,0,0,0,137,19,0,137,0
328,1,0,1,0,0,0,0,135,21,0,135,0
329,0,0,0,0,0,0,0,134,24,2,135,0
330,1,0,1,0,0,0,0,136,24,3,136,0
